726834.0 0.805666725 8.21750755 88.775539125 -0.263953541375
726835.0 0.59227832125 9.31895475 51.0997255 -0.50664768
726836.0 0.375778319 10.1467029 88.1753949 -0.5858775350000001
726837.0 0.34902110375 9.6642833125 103.540824375 -0.51754618125
726838.0 0.489212815 9.4764230375 112.7690365 -0.42044414937499996
726839.0 0.51973398375 8.5693610125 84.34353625 -0.353113179
726840.0 0.45931079625 9.5118171875 77.29076975 -0.34966424575
726841.0 0.6074923675 8.5335151625 85.066017625 -0.288346130875
726842.0 0.69538940125 7.1837997125 59.547185125 -0.276304921875
726843.0 0.4823970425 8.9652698125 85.080365125 -0.268866652375
726844.0 0.325312265 9.3626168625 85.06980875 -0.356922059875
726845.0 0.31311985124999997 9.687979375 103.7034275 -0.38977601812499996
726846.0 0.53256644 6.6276131125 32.26658 -0.30546567125
726847.0 0.43357565625 6.1554927125 46.25639375 -0.4473791535
726848.0 0.310654155 7.6756785999999995 74.36508825 -0.521938065
726849.0 0.2454223875 9.91405775 107.20424187500001 -0.40305571625000003
726850.0 0.34937616625 9.742612 102.9019705 -0.356240992875
726851.0 0.48643101625 9.887959875 104.3821975 -0.27395743912500004
726852.0 0.71868821875 7.785410625 72.56246425 -0.33308224
726853.0 0.9467512325 7.307037375 66.111045875 -0.291734920625
726854.0 0.625409695 10.470871875 104.575951375 -0.24838886625
726855.0 0.61686165125 7.88512245 98.612043 -0.11916703075
726856.0 0.5123693524999999 9.537758625 79.31163375 -0.08941803850000002
726857.0 0.6913440383333334 10.054198166666668 79.3512165 -0.25699105133333333
726858.0 0.6149528575000001 10.7315448375 102.357699875 -0.16940681125
726859.0 0.8075340950000001 9.1296833125 97.471331875 -0.16912571124999998
726860.0 0.488332055 9.61520175 77.826114625 -0.309998455625
726861.0 0.48057126625 10.26125925 90.820667 -0.47471811175
726862.0 0.67253079 11.132297125000001 97.26807637499999 -0.267832868125
726863.0 0.75772871375 10.37774025 93.7972205 -0.13051318875
726864.0 0.6938273162499999 11.0261988125 91.933415625 -0.232819367125
726865.0 0.8425961666666666 10.6923325 85.95223750000001 -0.17006435666666667
