728685.0 10.282285752959064 110.41614654094579
728713.0 12.990312389048697 113.40083333333334
728739.0 14.041979055715363 114.4525
728752.0 19.200136008713383 118.78666666666668
728770.0 12.37764571448281 112.51150650246954
728801.0 12.235221809338551 112.64574275362318
728825.0 10.423248451558697 110.55710923954543
728843.0 13.852177468413775 114.26269841269841
728854.0 14.731443341429642 115.14196428571428
728873.0 13.870340789889875 114.68171178313902
728885.0 22.10463223359985 121.20823147869444
728910.0 5.339479055715362 105.75
728936.0 12.238929527895392 112.37279031588214
728966.0 7.811747963278389 108.22226890756303
728973.0 13.045419341537226 111.8375
728999.0 7.333229055715364 107.74375
729005.0 7.293269422771195 107.42713021075794
729025.0 6.715785078590158 107.39404248238681
729026.0 7.425566861398489 108.10382426519514
729034.0 5.793291395260792 105.92621478680988
729049.0 4.178764770001074 104.58928571428571
729063.0 4.366792948696836 104.50065373668357
729080.0 5.598367944604252 106.00888888888889
729090.0 7.78171643722815 107.91557722521489
729098.0 5.678440094676404 106.08896103896105
729119.0 4.528741876228185 104.93926282051282
729131.0 10.254281110215032 110.38814189820177
729148.0 11.523854055715361 111.93437499999999
729176.0 7.552502489959943 107.08941362222258
729204.0 12.473553153349263 113.18635719708294
729212.0 12.361017517253824 112.77153846153846
729220.0 6.449181436667747 106.85970238095238
729231.0 12.393291492933452 112.52715228092019
729257.0 12.784343168290386 111.85408372109707
729278.0 6.520372311426542 106.31906464470548
729291.0 2.7663123890486965 103.17683333333333
729309.0 5.8859279423143125 106.598731986048
729329.0 3.9450093587456685 104.3555303030303
729391.0 4.800480745924945 105.57206521487527
729392.0 7.802874889048702 108.21339583333334
729397.0 6.531931623190069 107.24473566692375
729412.0 2.1865008811121918 102.59702182539684
729433.0 5.300604055715368 105.71112500000001
729456.0 8.38481194218429 108.72783577212141
729467.0 5.664683601169909 106.07520454545454
729480.0 11.806628741113556 118.75621549773756
729483.0 5.158915202901515 105.56943614718615
729484.0 6.99474644838528 107.61593674385007
729510.0 0.8979790557153642 101.30850000000001
729525.0 6.203391880627731 106.91619592436142
729551.0 3.277276674762984 103.68779761904761
729558.0 5.531801450165531 105.66566223815228
729564.0 7.748532783222576 109.11815336793346
729600.0 5.247369979462787 106.61699056417368
729609.0 8.599078137391828 107.59537179910558
729623.0 6.09928732211723 105.09558098383098
729630.0 6.233479648202348 105.2297733099161
729639.0 6.44461065900385 105.4409043207176
729646.0 6.923638052121542 105.9199317138353
729650.0 7.259222786447051 110.53071125404493
729655.0 3.0255054376893957 104.39512602240028
729656.0 4.513274027415237 105.88289461212611
729657.0 4.746724094356413 106.18156246954746
729658.0 4.789270612155962 106.15889119686683
729659.0 5.4322538739445685 106.80187445865545
729660.0 5.271304899459448 106.64092548417032
729661.0 3.848086652832895 105.21770723754378
729662.0 4.612309203573107 105.98192978828399
729663.0 5.421540839816465 106.79116142452735
729664.0 4.810813065661051 105.65869132653062
729665.0 3.8955454149126485 105.26516599962353
729666.0 4.910892364602312 106.28051294931319
729667.0 6.179354468888527 107.5489750535994
729668.0 8.659086340423151 104.50821891348087
729669.0 6.396008414483319 107.83084678967437
729670.0 6.421289334678008 107.79090991938888
729671.0 6.19010464717384 107.55972523188473
729672.0 5.77576850022697 107.14538908493786
729673.0 5.957096989730867 107.32671757444174
729674.0 5.804978539309458 107.17459912402033
729675.0 5.259057118704714 106.62867770341559
729676.0 5.642792472869284 107.01241305758016
729677.0 5.943192220522814 107.67295405186194
729678.0 5.5788266554791655 106.94844724019005
729679.0 4.306113282555903 105.67573386726679
729680.0 4.621080384337517 105.9907009690484
729681.0 5.508367834856754 106.87798841956764
729682.0 7.554293183511344 104.51172036633264
729683.0 5.59520778928929 105.26447998807967
729684.0 5.733125626842898 107.10274621155378
729685.0 5.068106019105983 106.43772660381687
729686.0 4.567639664816759 105.93726024952764
729687.0 5.445191480980967 106.44516845825356
729688.0 4.899380253664459 106.26900083837535
729689.0 3.956874900372813 105.3264954850837
729690.0 4.294159752337791 105.66378033704866
729691.0 4.2311779796069935 105.60079856431788
729692.0 4.300377809597155 105.66999839430804
729693.0 4.958299870960407 106.32792045567129
729694.0 3.124707105884273 114.32730827848755
729741.0 4.590941876245017 105.31974891402926
729756.0 3.3255390753249046 103.73606001960954
729768.0 8.078039732109676 108.47778977773974
729782.0 7.059479055715368 107.47
729788.0 11.831654883286872 107.66764199459824
729799.0 3.057566822717194 103.45731686834725
729812.0 6.466374541826475 106.87689548611111
729831.0 5.5460129156587294 105.94576296128879
729844.0 7.991490960477275 108.4020119047619
729853.0 2.1245387698934977 104.15350000000001
729866.0 5.468510586144085 105.86826063177413
729894.0 5.428556300023187 105.82830634565325
729925.0 7.2377744993484106 107.63752454497846
729951.0 7.798516310639313 108.19826635626937
729967.0 6.710467150953459 107.12098809523809
729980.0 7.406712813435278 107.80646285906535
729991.0 6.420345127143939 106.83086607142857
729997.0 7.946741761395076 108.08060254938182
730013.0 2.5646455523391314 104.49123947610045
730023.0 5.147051482154282 108.45726530612245
730027.0 6.595230682235926 106.39021100819491
730033.0 6.834286673786601 106.62926699974558
730043.0 6.766690300044199 106.56167062600318
730055.0 8.687002756596806 108.82086354458355
730084.0 8.699897843653773 108.8337586316405
730111.0 8.502654146617266 108.636514934604
